.15761887E+07 .11962172E+02 .10138542E+02 .00000000E+00
.15903962E+07 .11953033E+02 .10129256E+02 .00000000E+00
.16046038E+07 .11943815E+02 .10119917E+02 .00000000E+00
.16188113E+07 .11934520E+02 .10110523E+02 .00000000E+00
.16330189E+07 .11925147E+02 .10101074E+02 .00000000E+00
.16472264E+07 .11915695E+02 .10091569E+02 .00000000E+00
.16614340E+07 .11906165E+02 .10082007E+02 .00000000E+00
.16756415E+07 .11896555E+02 .10072387E+02 .00000000E+00
.16898491E+07 .11886865E+02 .10062708E+02 .00000000E+00
.17040566E+07 .11877096E+02 .10052970E+02 .00000000E+00
.17182642E+07 .11867246E+02 .10043171E+02 .00000000E+00
.17324717E+07 .11857316E+02 .10033311E+02 .00000000E+00
.17466792E+07 .11847304E+02 .10023389E+02 .00000000E+00
.17608868E+07 .11837211E+02 .10013403E+02 .00000000E+00
.17750943E+07 .11827036E+02 .10003353E+02 .00000000E+00
.17893019E+07 .11816779E+02 .99932376E+01 .00000000E+00
.18035094E+07 .11806440E+02 .99830564E+01 .00000000E+00
.18177170E+07 .11796017E+02 .99728085E+01 .00000000E+00
.18319245E+07 .11785511E+02 .99624927E+01 .00000000E+00
.18461321E+07 .11774922E+02 .99521082E+01 .00000000E+00
.18603396E+07 .11764248E+02 .99416541E+01 .00000000E+00
.18745472E+07 .11753491E+02 .99311296E+01 .00000000E+00
.18887547E+07 .11742648E+02 .99205336E+01 .00000000E+00
.19029623E+07 .11731720E+02 .99098653E+01 .00000000E+00
.19171698E+07 .11720707E+02 .98991239E+01 .00000000E+00
.19313774E+07 .11709608E+02 .98883083E+01 .00000000E+00
.19455849E+07 .11698422E+02 .98774177E+01 .00000000E+00
.19597925E+07 .11687150E+02 .98664512E+01 .00000000E+00
.19740000E+07 .11675791E+02 .98554078E+01 .00000000E+00
.19882075E+07 .11664345E+02 .98442868E+01 .00000000E+00
.20024151E+07 .11652811E+02 .98330871E+01 .00000000E+00
.20166226E+07 .11641189E+02 .98218079E+01 .00000000E+00
.20308302E+07 .11629478E+02 .98104483E+01 .00000000E+00
.20450377E+07 .11617679E+02 .97990073E+01 .00000000E+00
.20592453E+07 .11605791E+02 .97874841E+01 .00000000E+00
.20734528E+07 .11593813E+02 .97758777E+01 .00000000E+00
.20876604E+07 .11581745E+02 .97641873E+01 .00000000E+00
.21018679E+07 .11569586E+02 .97524120E+01 .00000000E+00
.21160755E+07 .11557338E+02 .97405508E+01 .00000000E+00
.21302830E+07 .11544998E+02 .97286029E+01 .00000000E+00
.21444906E+07 .11532566E+02 .97165673E+01 .00000000E+00
.21586981E+07 .11520043E+02 .97044431E+01 .00000000E+00
.21729057E+07 .11507428E+02 .96922295E+01 .00000000E+00
.21871132E+07 .11494720E+02 .96799255E+01 .00000000E+00
.22013208E+07 .11481920E+02 .96675302E+01 .00000000E+00
.22155283E+07 .11469026E+02 .96550428E+01 .00000000E+00
.22297358E+07 .11456039E+02 .96424623E+01 .00000000E+00
.22439434E+07 .11442958E+02 .96297878E+01 .00000000E+00
.22581509E+07 .11429782E+02 .96170184E+01 .00000000E+00
.22723585E+07 .11416512E+02 .96041532E+01 .00000000E+00
.22865660E+07 .11403146E+02 .95911914E+01 .00000000E+00
.23007736E+07 .11389686E+02 .95781320E+01 .00000000E+00
.23149811E+07 .11376129E+02 .95649740E+01 .00000000E+00
.23291887E+07 .11362476E+02 .95517167E+01 .00000000E+00
.23433962E+07 .11348727E+02 .95383591E+01 .00000000E+00
.23576038E+07 .11334881E+02 .95249002E+01 .00000000E+00
.23718113E+07 .11320937E+02 .95113393E+01 .00000000E+00
.23860189E+07 .11306896E+02 .94976753E+01 .00000000E+00
.24002264E+07 .11292757E+02 .94839074E+01 .00000000E+00
.24144340E+07 .11278520E+02 .94700348E+01 .00000000E+00
.24286415E+07 .11264183E+02 .94560564E+01 .00000000E+00
.24428491E+07 .11249748E+02 .94419713E+01 .00000000E+00
.24570566E+07 .11235213E+02 .94277788E+01 .00000000E+00
.24712642E+07 .11220579E+02 .94134778E+01 .00000000E+00
.24854717E+07 .11205844E+02 .93990675E+01 .00000000E+00
.24996792E+07 .11191008E+02 .93845469E+01 .00000000E+00
.25138868E+07 .11176072E+02 .93699152E+01 .00000000E+00
.25280943E+07 .11161034E+02 .93551715E+01 .00000000E+00
.25423019E+07 .11145895E+02 .93403148E+01 .00000000E+00
.25565094E+07 .11130654E+02 .93253443E+01 .00000000E+00
.25707170E+07 .11115310E+02 .93102590E+01 .00000000E+00
.25849245E+07 .11099863E+02 .92950580E+01 .00000000E+00
.25991321E+07 .11084313E+02 .92797406E+01 .00000000E+00
.26133396E+07 .11068660E+02 .92643056E+01 .00000000E+00
.26275472E+07 .11052903E+02 .92487523E+01 .00000000E+00
.26417547E+07 .11037041E+02 .92330797E+01 .00000000E+00
.26559623E+07 .11021075E+02 .92172869E+01 .00000000E+00
.26701698E+07 .11005004E+02 .92013731E+01 .00000000E+00
.26843774E+07 .10988828E+02 .91853373E+01 .00000000E+00
.26985849E+07 .10972545E+02 .91691786E+01 .00000000E+00
.27127925E+07 .10956157E+02 .91528961E+01 .00000000E+00
.27270000E+07 .10939662E+02 .91364889E+01 .00000000E+00
.27412075E+07 .10923061E+02 .91199562E+01 .00000000E+00
.27554151E+07 .10906352E+02 .91032969E+01 .00000000E+00
.27696226E+07 .10889536E+02 .90865103E+01 .00000000E+00
.27838302E+07 .10872611E+02 .90695954E+01 .00000000E+00
.27980377E+07 .10855579E+02 .90525512E+01 .00000000E+00
.28122453E+07 .10838438E+02 .90353770E+01 .00000000E+00
.28264528E+07 .10821187E+02 .90180717E+01 .00000000E+00
.28406604E+07 .10803828E+02 .90006345E+01 .00000000E+00
.28548679E+07 .10786358E+02 .89830646E+01 .00000000E+00
.28690755E+07 .10768778E+02 .89653609E+01 .00000000E+00
.28832830E+07 .10751088E+02 .89475225E+01 .00000000E+00
.28974906E+07 .10733287E+02 .89295487E+01 .00000000E+00
.29116981E+07 .10715375E+02 .89114384E+01 .00000000E+00
.29259057E+07 .10697351E+02 .88931908E+01 .00000000E+00
.29401132E+07 .10679215E+02 .88748050E+01 .00000000E+00
.29543208E+07 .10660967E+02 .88562800E+01 .00000000E+00
.29685283E+07 .10642606E+02 .88376149E+01 .00000000E+00
.29827358E+07 .10624132E+02 .88188090E+01 .00000000E+00
.29969434E+07 .10605545E+02 .87998612E+01 .00000000E+00
.30111509E+07 .10586843E+02 .87807706E+01 .00000000E+00
.30253585E+07 .10568028E+02 .87615364E+01 .00000000E+00
.30395660E+07 .10549098E+02 .87421576E+01 .00000000E+00
.30537736E+07 .10530053E+02 .87226334E+01 .00000000E+00
.30679811E+07 .10510892E+02 .87029628E+01 .00000000E+00
.30821887E+07 .10491617E+02 .86831449E+01 .00000000E+00
.30963962E+07 .10472225E+02 .86631789E+01 .00000000E+00
.31106038E+07 .10452716E+02 .86430638E+01 .00000000E+00
.31248113E+07 .10433091E+02 .86227987E+01 .00000000E+00
.31390189E+07 .10413349E+02 .86023828E+01 .00000000E+00
.31532264E+07 .10393489E+02 .85818150E+01 .00000000E+00
.31674340E+07 .10373511E+02 .85610946E+01 .00000000E+00
.31816415E+07 .10353416E+02 .85402206E+01 .00000000E+00
.31958491E+07 .10333201E+02 .85191921E+01 .00000000E+00
.32100566E+07 .10312868E+02 .84980082E+01 .00000000E+00
.32242642E+07 .10292415E+02 .84766680E+01 .00000000E+00
.32384717E+07 .10271842E+02 .84551706E+01 .00000000E+00
.32526792E+07 .10251150E+02 .84335151E+01 .00000000E+00
.32668868E+07 .10230337E+02 .84117006E+01 .00000000E+00
.32810943E+07 .10209403E+02 .83897262E+01 .00000000E+00
.32953019E+07 .10188348E+02 .83675910E+01 .00000000E+00
.33095094E+07 .10167172E+02 .83452940E+01 .00000000E+00
.33237170E+07 .10145873E+02 .83228345E+01 .00000000E+00
.33379245E+07 .10124452E+02 .83002114E+01 .00000000E+00
.33521321E+07 .10102909E+02 .82774239E+01 .00000000E+00
.33663396E+07 .10081242E+02 .82544710E+01 .00000000E+00
.33805472E+07 .10059453E+02 .82313520E+01 .00000000E+00
.33947547E+07 .10037539E+02 .82080657E+01 .00000000E+00
.34089623E+07 .10015501E+02 .81846115E+01 .00000000E+00
.34231698E+07 .99933393E+01 .81609883E+01 .00000000E+00
.34373774E+07 .99710523E+01 .81371953E+01 .00000000E+00
.34515849E+07 .99486400E+01 .81132315E+01 .00000000E+00
.34657925E+07 .99261022E+01 .80890960E+01 .00000000E+00
.34799965E+07 .99034440E+01 .80647940E+01 .00000000E+00
.34800035E+07 .55664537E+01 .13716621E+02 .72646506E+01
.34925000E+07 .55601902E+01 .13713553E+02 .72647799E+01
.35050000E+07 .55539285E+01 .13710494E+02 .72649056E+01
.35175000E+07 .55476703E+01 .13707445E+02 .72650276E+01
.35300000E+07 .55414153E+01 .13704407E+02 .72651461E+01
.35425000E+07 .55351634E+01 .13701378E+02 .72652611E+01
.35550000E+07 .55289146E+01 .13698358E+02 .72653726E+01
.35675000E+07 .55226686E+01 .13695349E+02 .72654807E+01
.35800000E+07 .55164253E+01 .13692349E+02 .72655854E+01
.35925000E+07 .55101846E+01 .13689358E+02 .72656867E+01
.36050000E+07 .55039463E+01 .13686377E+02 .72657847E+01
.36175000E+07 .54977104E+01 .13683405E+02 .72658795E+01
.36299964E+07 .54914784E+01 .13680443E+02 .72659711E+01
.36300036E+07 .54914747E+01 .13680420E+02 .72659236E+01
.36409444E+07 .54860202E+01 .13667134E+02 .72609070E+01
.36518889E+07 .54805653E+01 .13653877E+02 .72558979E+01
.36628333E+07 .54751117E+01 .13640654E+02 .72508976E+01
.36737778E+07 .54696594E+01 .13627463E+02 .72459060E+01
.36847222E+07 .54642083E+01 .13614305E+02 .72409226E+01
.36956667E+07 .54587583E+01 .13601177E+02 .72359473E+01
.37066111E+07 .54533092E+01 .13588080E+02 .72309798E+01
.37175556E+07 .54478611E+01 .13575012E+02 .72260197E+01
.37285000E+07 .54424137E+01 .13561972E+02 .72210667E+01
.37394444E+07 .54369670E+01 .13548961E+02 .72161207E+01
.37503889E+07 .54315210E+01 .13535976E+02 .72111813E+01
.37613333E+07 .54260755E+01 .13523017E+02 .72062482E+01
.37722778E+07 .54206304E+01 .13510084E+02 .72013212E+01
.37832222E+07 .54151856E+01 .13497176E+02 .71964000E+01
.37941667E+07 .54097411E+01 .13484291E+02 .71914842E+01
.38051111E+07 .54042967E+01 .13471429E+02 .71865736E+01
.38160556E+07 .53988524E+01 .13458589E+02 .71816680E+01
.38270000E+07 .53934080E+01 .13445771E+02 .71767670E+01
.38379444E+07 .53879635E+01 .13432973E+02 .71718703E+01
.38488889E+07 .53825187E+01 .13420194E+02 .71669778E+01
.38598333E+07 .53770736E+01 .13407435E+02 .71620890E+01
.38707778E+07 .53716281E+01 .13394694E+02 .71572038E+01
.38817222E+07 .53661821E+01 .13381969E+02 .71523217E+01
.38926667E+07 .53607355E+01 .13369262E+02 .71474426E+01
.39036111E+07 .53552882E+01 .13356570E+02 .71425662E+01
.39145556E+07 .53498401E+01 .13343893E+02 .71376922E+01
.39255000E+07 .53443911E+01 .13331229E+02 .71328202E+01
.39364444E+07 .53389411E+01 .13318579E+02 .71279501E+01
.39473889E+07 .53334901E+01 .13305942E+02 .71230816E+01
.39583333E+07 .53280379E+01 .13293316E+02 .71182142E+01
.39692778E+07 .53225844E+01 .13280700E+02 .71133479E+01
.39802222E+07 .53171296E+01 .13268095E+02 .71084822E+01
.39911667E+07 .53116733E+01 .13255499E+02 .71036170E+01
.40021111E+07 .53062154E+01 .13242911E+02 .70987518E+01
.40130556E+07 .53007560E+01 .13230331E+02 .70938865E+01
.40240000E+07 .52952948E+01 .13217757E+02 .70890208E+01
.40349444E+07 .52898317E+01 .13205190E+02 .70841544E+01
.40458889E+07 .52843668E+01 .13192627E+02 .70792869E+01
.40568333E+07 .52788999E+01 .13180069E+02 .70744182E+01
.40677778E+07 .52734308E+01 .13167514E+02 .70695479E+01
.40787222E+07 .52679595E+01 .13154962E+02 .70646757E+01
.40896667E+07 .52624860E+01 .13142412E+02 .70598014E+01
.41006111E+07 .52570101E+01 .13129863E+02 .70549247E+01
.41115556E+07 .52515316E+01 .13117314E+02 .70500453E+01
.41225000E+07 .52460507E+01 .13104764E+02 .70451629E+01
.41334444E+07 .52405670E+01 .13092213E+02 .70402773E+01
.41443889E+07 .52350806E+01 .13079660E+02 .70353881E+01
.41553333E+07 .52295913E+01 .13067104E+02 .70304951E+01
.41662778E+07 .52240991E+01 .13054544E+02 .70255980E+01
.41772222E+07 .52186038E+01 .13041979E+02 .70206965E+01
.41881667E+07 .52131054E+01 .13029409E+02 .70157903E+01
.41991111E+07 .52076038E+01 .13016833E+02 .70108792E+01
.42100556E+07 .52020988E+01 .13004250E+02 .70059628E+01
.42210000E+07 .51965904E+01 .12991659E+02 .70010409E+01
.42319444E+07 .51910786E+01 .12979059E+02 .69961132E+01
.42428889E+07 .51855631E+01 .12966449E+02 .69911794E+01
.42538333E+07 .51800439E+01 .12953830E+02 .69862393E+01
.42647778E+07 .51745209E+01 .12941199E+02 .69812925E+01
.42757222E+07 .51689940E+01 .12928556E+02 .69763388E+01
.42866667E+07 .51634632E+01 .12915901E+02 .69713779E+01
.42976111E+07 .51579283E+01 .12903232E+02 .69664095E+01
.43085556E+07 .51523892E+01 .12890549E+02 .69614333E+01
.43195000E+07 .51468458E+01 .12877850E+02 .69564490E+01
.43304444E+07 .51412981E+01 .12865136E+02 .69514564E+01
.43413889E+07 .51357460E+01 .12852405E+02 .69464552E+01
.43523333E+07 .51301893E+01 .12839656E+02 .69414451E+01
.43632778E+07 .51246280E+01 .12826889E+02 .69364258E+01
.43742222E+07 .51190619E+01 .12814102E+02 .69313970E+01
.43851667E+07 .51134910E+01 .12801296E+02 .69263584E+01
.43961111E+07 .51079152E+01 .12788469E+02 .69213099E+01
.44070556E+07 .51023344E+01 .12775620E+02 .69162510E+01
.44180000E+07 .50967485E+01 .12762748E+02 .69111815E+01
.44289444E+07 .50911574E+01 .12749854E+02 .69061012E+01
.44398889E+07 .50855610E+01 .12736935E+02 .69010096E+01
.44508333E+07 .50799592E+01 .12723991E+02 .68959067E+01
.44617778E+07 .50743519E+01 .12711022E+02 .68907920E+01
.44727222E+07 .50687391E+01 .12698026E+02 .68856653E+01
.44836667E+07 .50631206E+01 .12685003E+02 .68805263E+01
.44946111E+07 .50574963E+01 .12671952E+02 .68753747E+01
.45055556E+07 .50518662E+01 .12658872E+02 .68702103E+01
.45165000E+07 .50462302E+01 .12645762E+02 .68650327E+01
.45274444E+07 .50405881E+01 .12632621E+02 .68598417E+01
.45383889E+07 .50349398E+01 .12619450E+02 .68546371E+01
.45493333E+07 .50292853E+01 .12606246E+02 .68494184E+01
.45602778E+07 .50236246E+01 .12593009E+02 .68441854E+01
.45712222E+07 .50179573E+01 .12579738E+02 .68389380E+01
.45821667E+07 .50122836E+01 .12566432E+02 .68336756E+01
.45931111E+07 .50066033E+01 .12553092E+02 .68283982E+01
.46040556E+07 .50009163E+01 .12539715E+02 .68231054E+01
.46150000E+07 .49952225E+01 .12526300E+02 .68177969E+01
.46259444E+07 .49895218E+01 .12512849E+02 .68124724E+01
.46368889E+07 .49838141E+01 .12499358E+02 .68071317E+01
.46478333E+07 .49780994E+01 .12485828E+02 .68017745E+01
.46587778E+07 .49723775E+01 .12472258E+02 .67964005E+01
.46697222E+07 .49666483E+01 .12458646E+02 .67910093E+01
.46806667E+07 .49609118E+01 .12444993E+02 .67856008E+01
.46916111E+07 .49551678E+01 .12431297E+02 .67801747E+01
.47025556E+07 .49494163E+01 .12417557E+02 .67747306E+01
.47135000E+07 .49436572E+01 .12403773E+02 .67692683E+01
.47244444E+07 .49378903E+01 .12389944E+02 .67637875E+01
